Hourly measurement data supplied by UK-air on 12/04/2020,,,,,
All Data GMT hour ending,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,
,,Cardiff Centre,,Cardiff Newport Road,
Date,Time,Nitrogen dioxide,Status,Nitrogen dioxide,Status
23/03/2018,05:00:00,7.49763,V ugm-3,No data,null
23/03/2018,06:00:00,7.59888,V ugm-3,No data,null
23/03/2018,07:00:00,11.55862,V ugm-3,No data,null
23/03/2018,08:00:00,16.52562,V ugm-3,No data,null
23/03/2018,09:00:00,17.92991,V ugm-3,No data,null
23/03/2018,10:00:00,17.53103,V ugm-3,No data,null
23/03/2018,11:00:00,16.36005,V ugm-3,No data,null
23/03/2018,12:00:00,12.84283,V ugm-3,No data,null
23/03/2018,13:00:00,12.38305,V ugm-3,No data,null
23/03/2018,14:00:00,13.95463,V ugm-3,No data,null
23/03/2018,15:00:00,14.62461,V ugm-3,No data,null
23/03/2018,16:00:00,12.92013,V ugm-3,No data,null
23/03/2018,17:00:00,26.54204,V ugm-3,No data,null
23/03/2018,18:00:00,34.01828,V ugm-3,No data,null
23/03/2018,19:00:00,26.77878,V ugm-3,No data,null
23/03/2018,20:00:00,22.89277,V ugm-3,No data,null
23/03/2018,21:00:00,20.8647,V ugm-3,No data,null
23/03/2018,22:00:00,16.25123,V ugm-3,No data,null
23/03/2018,23:00:00,20.37925,V ugm-3,No data,null
23/03/2018,24:00:00,24.67626,V ugm-3,No data,null
24/03/2018,01:00:00,18.8434,V ugm-3,No data,null
24/03/2018,02:00:00,14.32136,V ugm-3,No data,null
24/03/2018,03:00:00,11.64152,V ugm-3,No data,null
24/03/2018,04:00:00,9.11672,V ugm-3,No data,null
24/03/2018,05:00:00,5.53835,V ugm-3,No data,null
24/03/2018,06:00:00,4.7579,V ugm-3,No data,null
24/03/2018,07:00:00,8.05302,V ugm-3,No data,null
24/03/2018,08:00:00,11.40901,V ugm-3,No data,null
24/03/2018,09:00:00,12.98003,V ugm-3,No data,null
24/03/2018,10:00:00,15.2258,V ugm-3,No data,null
24/03/2018,11:00:00,14.34134,V ugm-3,No data,null
24/03/2018,12:00:00,12.51238,V ugm-3,No data,null
24/03/2018,13:00:00,13.68601,V ugm-3,No data,null
24/03/2018,14:00:00,14.39292,V ugm-3,No data,null
24/03/2018,15:00:00,23.84194,V ugm-3,No data,null
24/03/2018,16:00:00,22.26839,V ugm-3,No data,null
24/03/2018,17:00:00,23.04715,V ugm-3,No data,null
24/03/2018,18:00:00,25.32846,V ugm-3,No data,null
24/03/2018,19:00:00,26.7194,V ugm-3,No data,null
24/03/2018,20:00:00,32.81159,V ugm-3,No data,null
24/03/2018,21:00:00,24.70361,V ugm-3,No data,null
24/03/2018,22:00:00,18.67313,V ugm-3,No data,null
24/03/2018,23:00:00,22.41386,V ugm-3,No data,null
24/03/2018,24:00:00,21.73489,V ugm-3,No data,null
25/03/2018,01:00:00,15.14172,V ugm-3,No data,null
25/03/2018,02:00:00,26.74889,V ugm-3,No data,null
25/03/2018,03:00:00,13.26776,V ugm-3,No data,null
25/03/2018,04:00:00,22.6584,V ugm-3,No data,null
25/03/2018,05:00:00,25.08835,V ugm-3,No data,null
25/03/2018,06:00:00,15.05252,V ugm-3,No data,null
25/03/2018,07:00:00,25.78018,V ugm-3,No data,null
25/03/2018,08:00:00,21.01865,V ugm-3,No data,null
25/03/2018,09:00:00,10.77273,V ugm-3,No data,null
25/03/2018,10:00:00,7.01316,V ugm-3,No data,null
25/03/2018,11:00:00,5.29174,V ugm-3,No data,null
25/03/2018,12:00:00,6.28708,V ugm-3,No data,null
25/03/2018,13:00:00,11.18619,V ugm-3,No data,null
25/03/2018,14:00:00,11.78057,V ugm-3,No data,null
25/03/2018,15:00:00,11.04283,V ugm-3,No data,null
25/03/2018,16:00:00,8.30608,V ugm-3,No data,null
25/03/2018,17:00:00,9.75074,V ugm-3,No data,null
25/03/2018,18:00:00,13.48617,V ugm-3,No data,null
25/03/2018,19:00:00,8.85128,V ugm-3,No data,null
25/03/2018,20:00:00,8.61205,V ugm-3,No data,null
25/03/2018,21:00:00,11.58636,V ugm-3,No data,null
25/03/2018,22:00:00,15.83112,V ugm-3,No data,null
25/03/2018,23:00:00,17.39664,V ugm-3,No data,null
25/03/2018,24:00:00,16.5105,V ugm-3,No data,null
26/03/2018,01:00:00,12.53531,V ugm-3,No data,null
26/03/2018,02:00:00,15.01781,V ugm-3,No data,null
26/03/2018,03:00:00,15.89547,V ugm-3,No data,null
26/03/2018,04:00:00,21.67593,V ugm-3,No data,null
26/03/2018,05:00:00,37.75962,V ugm-3,No data,null
26/03/2018,06:00:00,30.19126,V ugm-3,No data,null
26/03/2018,07:00:00,44.85682,V ugm-3,No data,null
26/03/2018,08:00:00,58.98136,V ugm-3,No data,null
26/03/2018,09:00:00,55.75581,V ugm-3,No data,null
26/03/2018,10:00:00,31.32474,V ugm-3,No data,null
26/03/2018,11:00:00,17.35616,V ugm-3,No data,null
26/03/2018,12:00:00,13.60034,V ugm-3,No data,null
26/03/2018,13:00:00,13.64474,V ugm-3,No data,null
26/03/2018,14:00:00,10.8959,V ugm-3,No data,null
26/03/2018,15:00:00,12.7438,V ugm-3,No data,null
26/03/2018,16:00:00,17.55429,V ugm-3,No data,null
26/03/2018,17:00:00,19.22711,V ugm-3,No data,null
26/03/2018,18:00:00,24.76015,V ugm-3,No data,null
26/03/2018,19:00:00,18.58513,V ugm-3,No data,null
26/03/2018,20:00:00,35.59933,V ugm-3,No data,null
26/03/2018,21:00:00,14.61475,V ugm-3,No data,null
26/03/2018,22:00:00,9.29544,V ugm-3,No data,null
26/03/2018,23:00:00,7.73688,V ugm-3,No data,null
26/03/2018,24:00:00,8.27281,V ugm-3,No data,null
27/03/2018,01:00:00,5.16838,V ugm-3,No data,null
27/03/2018,02:00:00,6.51642,V ugm-3,No data,null
27/03/2018,03:00:00,3.54468,V ugm-3,No data,null
27/03/2018,04:00:00,4.16491,V ugm-3,No data,null
27/03/2018,05:00:00,7.22964,V ugm-3,No data,null
27/03/2018,06:00:00,25.62681,V ugm-3,No data,null
27/03/2018,07:00:00,27.80849,V ugm-3,No data,null
27/03/2018,08:00:00,25.71754,V ugm-3,No data,null
27/03/2018,09:00:00,25.54322,V ugm-3,No data,null
27/03/2018,10:00:00,24.29222,V ugm-3,No data,null
27/03/2018,11:00:00,22.54097,V ugm-3,No data,null
27/03/2018,12:00:00,21.65884,V ugm-3,No data,null
27/03/2018,13:00:00,12.15664,V ugm-3,No data,null
27/03/2018,14:00:00,16.62238,V ugm-3,No data,null
27/03/2018,15:00:00,15.73296,V ugm-3,No data,null
27/03/2018,16:00:00,16.90858,V ugm-3,No data,null
27/03/2018,17:00:00,18.63472,V ugm-3,No data,null
27/03/2018,18:00:00,16.89399,V ugm-3,No data,null
27/03/2018,19:00:00,14.46413,V ugm-3,No data,null
27/03/2018,20:00:00,17.55154,V ugm-3,No data,null
27/03/2018,21:00:00,14.24198,V ugm-3,No data,null
27/03/2018,22:00:00,14.3563,V ugm-3,No data,null
27/03/2018,23:00:00,14.79575,V ugm-3,No data,null
27/03/2018,24:00:00,14.07091,V ugm-3,No data,null
28/03/2018,01:00:00,10.25604,V ugm-3,No data,null
28/03/2018,02:00:00,12.20338,V ugm-3,No data,null
28/03/2018,03:00:00,10.83619,V ugm-3,No data,null
28/03/2018,04:00:00,13.91238,V ugm-3,No data,null
28/03/2018,05:00:00,16.66941,V ugm-3,No data,null
28/03/2018,06:00:00,23.39517,V ugm-3,No data,null
28/03/2018,07:00:00,33.91787,V ugm-3,No data,null
28/03/2018,08:00:00,48.49085,V ugm-3,No data,null
28/03/2018,09:00:00,38.82644,V ugm-3,No data,null
28/03/2018,10:00:00,23.49038,V ugm-3,No data,null
28/03/2018,11:00:00,19.52954,V ugm-3,No data,null
28/03/2018,12:00:00,18.86087,V ugm-3,No data,null
28/03/2018,13:00:00,18.86966,V ugm-3,No data,null
28/03/2018,14:00:00,15.99506,V ugm-3,No data,null
28/03/2018,15:00:00,15.65354,V ugm-3,No data,null
28/03/2018,16:00:00,14.461,V ugm-3,No data,null
28/03/2018,17:00:00,14.95771,V ugm-3,No data,null
28/03/2018,18:00:00,17.20845,V ugm-3,No data,null
28/03/2018,19:00:00,14.24352,V ugm-3,No data,null
28/03/2018,20:00:00,17.72281,V ugm-3,No data,null
28/03/2018,21:00:00,18.45147,V ugm-3,No data,null
28/03/2018,22:00:00,28.05351,V ugm-3,No data,null
28/03/2018,23:00:00,25.40047,V ugm-3,No data,null
28/03/2018,24:00:00,22.22748,V ugm-3,No data,null
29/03/2018,01:00:00,9.06436,V ugm-3,No data,null
29/03/2018,02:00:00,10.71643,V ugm-3,No data,null
29/03/2018,03:00:00,6.86139,V ugm-3,No data,null
29/03/2018,04:00:00,13.19642,V ugm-3,No data,null
29/03/2018,05:00:00,13.14748,V ugm-3,No data,null
29/03/2018,06:00:00,22.74668,V ugm-3,No data,null
29/03/2018,07:00:00,29.35637,V ugm-3,No data,null
29/03/2018,08:00:00,22.52333,V ugm-3,No data,null
29/03/2018,09:00:00,16.54418,V ugm-3,No data,null
29/03/2018,10:00:00,21.39935,V ugm-3,No data,null
29/03/2018,11:00:00,22.8342,V ugm-3,No data,null
29/03/2018,12:00:00,28.73434,V ugm-3,No data,null
29/03/2018,13:00:00,21.00961,V ugm-3,No data,null
29/03/2018,14:00:00,26.90424,V ugm-3,No data,null
29/03/2018,15:00:00,21.60617,V ugm-3,No data,null
29/03/2018,16:00:00,18.21498,V ugm-3,No data,null
29/03/2018,17:00:00,29.64521,V ugm-3,No data,null
29/03/2018,18:00:00,33.10989,V ugm-3,No data,null
29/03/2018,19:00:00,25.24618,V ugm-3,No data,null
29/03/2018,20:00:00,42.35779,V ugm-3,No data,null
29/03/2018,21:00:00,15.76771,V ugm-3,No data,null
29/03/2018,22:00:00,17.56475,V ugm-3,No data,null
29/03/2018,23:00:00,23.23918,V ugm-3,No data,null
29/03/2018,24:00:00,12.90995,V ugm-3,No data,null
30/03/2018,01:00:00,12.58157,V ugm-3,No data,null
30/03/2018,02:00:00,31.96855,V ugm-3,No data,null
30/03/2018,03:00:00,41.12093,V ugm-3,No data,null
30/03/2018,04:00:00,44.41524,V ugm-3,No data,null
30/03/2018,05:00:00,43.25585,V ugm-3,No data,null
30/03/2018,06:00:00,30.621,V ugm-3,No data,null
30/03/2018,07:00:00,40.56478,V ugm-3,No data,null
30/03/2018,08:00:00,34.62729,V ugm-3,No data,null
30/03/2018,09:00:00,23.18331,V ugm-3,No data,null
30/03/2018,10:00:00,17.21478,V ugm-3,No data,null
30/03/2018,11:00:00,19.12228,V ugm-3,No data,null
30/03/2018,12:00:00,21.64588,V ugm-3,No data,null
30/03/2018,13:00:00,23.11327,V ugm-3,No data,null
30/03/2018,14:00:00,25.19599,V ugm-3,No data,null
30/03/2018,15:00:00,23.4482,V ugm-3,No data,null
30/03/2018,16:00:00,32.83062,V ugm-3,No data,null
30/03/2018,17:00:00,30.73394,V ugm-3,No data,null
30/03/2018,18:00:00,26.57859,V ugm-3,No data,null
30/03/2018,19:00:00,30.66157,V ugm-3,No data,null
30/03/2018,20:00:00,32.01136,V ugm-3,No data,null
30/03/2018,21:00:00,24.53566,V ugm-3,No data,null
30/03/2018,22:00:00,19.99396,V ugm-3,No data,null
30/03/2018,23:00:00,26.7905,V ugm-3,No data,null
30/03/2018,24:00:00,23.95059,V ugm-3,No data,null
31/03/2018,01:00:00,16.94512,V ugm-3,No data,null
31/03/2018,02:00:00,16.04915,V ugm-3,No data,null
31/03/2018,03:00:00,16.1978,V ugm-3,No data,null
31/03/2018,04:00:00,14.2987,V ugm-3,No data,null
31/03/2018,05:00:00,11.36565,V ugm-3,No data,null
31/03/2018,06:00:00,12.93869,V ugm-3,No data,null
31/03/2018,07:00:00,18.00496,V ugm-3,No data,null
31/03/2018,08:00:00,16.37229,V ugm-3,No data,null
31/03/2018,09:00:00,14.36018,V ugm-3,No data,null
31/03/2018,10:00:00,14.25939,V ugm-3,No data,null
31/03/2018,11:00:00,12.34654,V ugm-3,No data,null
31/03/2018,12:00:00,10.73189,V ugm-3,No data,null
31/03/2018,13:00:00,10.5467,V ugm-3,No data,null
31/03/2018,14:00:00,13.12618,V ugm-3,No data,null
31/03/2018,15:00:00,18.92852,V ugm-3,No data,null
31/03/2018,16:00:00,17.8606,V ugm-3,No data,null
31/03/2018,17:00:00,21.05594,V ugm-3,No data,null
31/03/2018,18:00:00,19.07702,V ugm-3,No data,null
31/03/2018,19:00:00,19.28853,V ugm-3,No data,null
31/03/2018,20:00:00,17.7739,V ugm-3,No data,null
31/03/2018,21:00:00,13.77446,V ugm-3,No data,null
31/03/2018,22:00:00,14.40025,V ugm-3,No data,null
31/03/2018,23:00:00,15.91182,V ugm-3,No data,null
31/03/2018,24:00:00,26.26644,V ugm-3,No data,null
01/04/2018,01:00:00,20.86194,V ugm-3,No data,V ugm-3
01/04/2018,02:00:00,12.38075,V ugm-3,No data,V ugm-3
01/04/2018,03:00:00,14.7432,V ugm-3,No data,V ugm-3
01/04/2018,04:00:00,15.75353,V ugm-3,No data,V ugm-3
01/04/2018,05:00:00,13.27823,V ugm-3,No data,V ugm-3
01/04/2018,06:00:00,17.94269,V ugm-3,No data,V ugm-3
01/04/2018,07:00:00,32.80833,V ugm-3,No data,V ugm-3
01/04/2018,08:00:00,13.51873,V ugm-3,No data,V ugm-3
01/04/2018,09:00:00,6.76915,V ugm-3,No data,V ugm-3
01/04/2018,10:00:00,6.49583,V ugm-3,No data,V ugm-3
01/04/2018,11:00:00,6.3752,V ugm-3,No data,V ugm-3
01/04/2018,12:00:00,5.76259,V ugm-3,No data,V ugm-3
01/04/2018,13:00:00,5.42255,V ugm-3,No data,V ugm-3
01/04/2018,14:00:00,7.05076,V ugm-3,No data,V ugm-3
01/04/2018,15:00:00,7.55254,V ugm-3,No data,V ugm-3
01/04/2018,16:00:00,8.44826,V ugm-3,No data,V ugm-3
01/04/2018,17:00:00,8.55458,V ugm-3,No data,V ugm-3
01/04/2018,18:00:00,9.6256,V ugm-3,No data,V ugm-3
01/04/2018,19:00:00,7.75915,V ugm-3,No data,V ugm-3
01/04/2018,20:00:00,6.76087,V ugm-3,No data,V ugm-3
01/04/2018,21:00:00,5.74301,V ugm-3,No data,V ugm-3
01/04/2018,22:00:00,4.89292,V ugm-3,No data,V ugm-3
01/04/2018,23:00:00,5.85535,V ugm-3,No data,V ugm-3
01/04/2018,24:00:00,6.86794,V ugm-3,No data,V ugm-3
02/04/2018,01:00:00,8.25995,V ugm-3,No data,V ugm-3
02/04/2018,02:00:00,7.66624,V ugm-3,No data,V ugm-3
02/04/2018,03:00:00,14.60167,V ugm-3,No data,V ugm-3
02/04/2018,04:00:00,11.93945,V ugm-3,No data,V ugm-3
02/04/2018,05:00:00,20.64934,V ugm-3,No data,V ugm-3
02/04/2018,06:00:00,21.6384,V ugm-3,No data,V ugm-3
02/04/2018,07:00:00,14.47588,V ugm-3,No data,V ugm-3
02/04/2018,08:00:00,20.39125,V ugm-3,No data,V ugm-3
02/04/2018,09:00:00,14.98777,V ugm-3,No data,V ugm-3
02/04/2018,10:00:00,12.18731,V ugm-3,No data,V ugm-3
02/04/2018,11:00:00,11.57709,V ugm-3,No data,V ugm-3
02/04/2018,12:00:00,10.73309,V ugm-3,No data,V ugm-3
02/04/2018,13:00:00,11.62144,V ugm-3,No data,V ugm-3
02/04/2018,14:00:00,12.29085,V ugm-3,No data,V ugm-3
02/04/2018,15:00:00,14.51445,V ugm-3,No data,V ugm-3
02/04/2018,16:00:00,11.05037,V ugm-3,No data,V ugm-3
02/04/2018,17:00:00,10.43569,V ugm-3,No data,V ugm-3
02/04/2018,18:00:00,14.64824,V ugm-3,No data,V ugm-3
02/04/2018,19:00:00,14.81022,V ugm-3,No data,V ugm-3
02/04/2018,20:00:00,15.37164,V ugm-3,No data,V ugm-3
02/04/2018,21:00:00,19.1441,V ugm-3,No data,V ugm-3
02/04/2018,22:00:00,9.97039,V ugm-3,No data,V ugm-3
02/04/2018,23:00:00,7.49017,V ugm-3,No data,V ugm-3
02/04/2018,24:00:00,8.80096,V ugm-3,No data,V ugm-3
03/04/2018,01:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,02:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,03:00:00,4.13953,V ugm-3,No data,V ugm-3
03/04/2018,04:00:00,9.05528,V ugm-3,No data,V ugm-3
03/04/2018,05:00:00,7.44561,V ugm-3,No data,V ugm-3
03/04/2018,06:00:00,7.781,V ugm-3,No data,V ugm-3
03/04/2018,07:00:00,20.01986,V ugm-3,No data,V ugm-3
03/04/2018,08:00:00,25.35525,V ugm-3,No data,V ugm-3
03/04/2018,09:00:00,29.72104,V ugm-3,No data,V ugm-3
03/04/2018,10:00:00,21.00772,V ugm-3,No data,V ugm-3
03/04/2018,11:00:00,34.31946,V ugm-3,No data,V ugm-3
03/04/2018,12:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,13:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,14:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,15:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,16:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,17:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,18:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,19:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,20:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,21:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,22:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,23:00:00,No data,V ugm-3,No data,V ugm-3
03/04/2018,24:00:00,No data,V ugm-3,No data,V ugm-3
04/04/2018,01:00:00,No data,V ugm-3,No data,V ugm-3
04/04/2018,02:00:00,No data,V ugm-3,No data,V ugm-3
04/04/2018,03:00:00,No data,V ugm-3,No data,V ugm-3
04/04/2018,04:00:00,No data,V ugm-3,No data,V ugm-3
04/04/2018,05:00:00,No data,V ugm-3,No data,V ugm-3
04/04/2018,06:00:00,No data,V ugm-3,No data,V ugm-3
04/04/2018,07:00:00,No data,V ugm-3,No data,V ugm-3
04/04/2018,08:00:00,No data,V ugm-3,No data,V ugm-3
04/04/2018,09:00:00,No data,V ugm-3,No data,V ugm-3
04/04/2018,10:00:00,18.28689,V ugm-3,No data,V ugm-3
04/04/2018,11:00:00,17.00331,V ugm-3,No data,V ugm-3
04/04/2018,12:00:00,10.92549,V ugm-3,No data,V ugm-3
04/04/2018,13:00:00,14.00965,V ugm-3,No data,V ugm-3
04/04/2018,14:00:00,13.9519,V ugm-3,No data,V ugm-3
04/04/2018,15:00:00,12.04677,V ugm-3,No data,V ugm-3
04/04/2018,16:00:00,14.69253,V ugm-3,No data,V ugm-3
04/04/2018,17:00:00,11.24409,V ugm-3,No data,V ugm-3
04/04/2018,18:00:00,9.82345,V ugm-3,No data,V ugm-3
04/04/2018,19:00:00,7.46068,V ugm-3,No data,V ugm-3
04/04/2018,20:00:00,10.78788,V ugm-3,No data,V ugm-3
04/04/2018,21:00:00,10.15842,V ugm-3,No data,V ugm-3
04/04/2018,22:00:00,8.35226,V ugm-3,No data,V ugm-3
04/04/2018,23:00:00,6.38005,V ugm-3,No data,V ugm-3
04/04/2018,24:00:00,6.73658,V ugm-3,No data,V ugm-3
05/04/2018,01:00:00,3.31456,V ugm-3,No data,V ugm-3
05/04/2018,02:00:00,9.65162,V ugm-3,No data,V ugm-3
05/04/2018,03:00:00,3.28548,V ugm-3,No data,V ugm-3
05/04/2018,04:00:00,8.92295,V ugm-3,No data,V ugm-3
05/04/2018,05:00:00,7.74377,V ugm-3,No data,V ugm-3
05/04/2018,06:00:00,19.87038,V ugm-3,No data,V ugm-3
05/04/2018,07:00:00,27.31848,V ugm-3,No data,V ugm-3
05/04/2018,08:00:00,35.63593,V ugm-3,No data,V ugm-3
05/04/2018,09:00:00,29.58276,V ugm-3,No data,V ugm-3
05/04/2018,10:00:00,23.86347,V ugm-3,No data,V ugm-3
05/04/2018,11:00:00,16.50073,V ugm-3,No data,V ugm-3
05/04/2018,12:00:00,9.35421,V ugm-3,No data,V ugm-3
05/04/2018,13:00:00,8.38842,V ugm-3,No data,V ugm-3
05/04/2018,14:00:00,8.32499,V ugm-3,No data,V ugm-3
05/04/2018,15:00:00,11.93515,V ugm-3,51.15765,V ugm-3
05/04/2018,16:00:00,12.43102,V ugm-3,31.12979,V ugm-3
05/04/2018,17:00:00,11.12427,V ugm-3,18.10509,V ugm-3
05/04/2018,18:00:00,9.9451,V ugm-3,13.26216,V ugm-3
05/04/2018,19:00:00,12.69368,V ugm-3,32.34018,V ugm-3
05/04/2018,20:00:00,17.95719,V ugm-3,30.61403,V ugm-3
05/04/2018,21:00:00,14.78442,V ugm-3,36.70752,V ugm-3
05/04/2018,22:00:00,11.62933,V ugm-3,26.43713,V ugm-3
05/04/2018,23:00:00,8.74964,V ugm-3,27.47768,V ugm-3
05/04/2018,24:00:00,10.38956,V ugm-3,17.68004,V ugm-3
06/04/2018,01:00:00,10.38764,V ugm-3,27.36227,V ugm-3
06/04/2018,02:00:00,8.6757,V ugm-3,13.3465,V ugm-3
06/04/2018,03:00:00,8.5608,V ugm-3,10.72908,V ugm-3
06/04/2018,04:00:00,10.17759,V ugm-3,10.69193,V ugm-3
06/04/2018,05:00:00,10.62878,V ugm-3,19.02431,V ugm-3
06/04/2018,06:00:00,12.27062,V ugm-3,31.52321,V ugm-3
06/04/2018,07:00:00,21.82155,V ugm-3,51.99923,V ugm-3
06/04/2018,08:00:00,24.38804,V ugm-3,58.11848,V ugm-3
06/04/2018,09:00:00,22.8771,V ugm-3,41.09996,V ugm-3
06/04/2018,10:00:00,No data,V ugm-3,41.43565,V ugm-3
06/04/2018,11:00:00,No data,V ugm-3,34.15486,V ugm-3
06/04/2018,12:00:00,No data,V ugm-3,26.88461,V ugm-3
06/04/2018,13:00:00,10.83512,V ugm-3,17.4583,V ugm-3
06/04/2018,14:00:00,17.04783,V ugm-3,11.22107,V ugm-3
06/04/2018,15:00:00,20.10591,V ugm-3,18.06459,V ugm-3
06/04/2018,16:00:00,19.64358,V ugm-3,20.67917,V ugm-3
06/04/2018,17:00:00,19.98476,V ugm-3,35.4173,V ugm-3
06/04/2018,18:00:00,23.08671,V ugm-3,37.47111,V ugm-3
06/04/2018,19:00:00,23.08462,V ugm-3,62.9733,V ugm-3
06/04/2018,20:00:00,29.86504,V ugm-3,38.81204,V ugm-3
06/04/2018,21:00:00,27.60838,V ugm-3,52.77637,V ugm-3
06/04/2018,22:00:00,30.24661,V ugm-3,51.40616,V ugm-3
06/04/2018,23:00:00,25.40394,V ugm-3,29.3285,V ugm-3
06/04/2018,24:00:00,40.1937,V ugm-3,42.96668,V ugm-3
07/04/2018,01:00:00,48.61269,V ugm-3,53.25905,V ugm-3
07/04/2018,02:00:00,31.71256,V ugm-3,32.59209,V ugm-3
07/04/2018,03:00:00,26.15578,V ugm-3,32.67922,V ugm-3
07/04/2018,04:00:00,24.9725,V ugm-3,27.86742,V ugm-3
07/04/2018,05:00:00,14.97016,V ugm-3,30.44585,V ugm-3
07/04/2018,06:00:00,24.49941,V ugm-3,24.62882,V ugm-3
07/04/2018,07:00:00,29.68821,V ugm-3,36.44579,V ugm-3
07/04/2018,08:00:00,29.22502,V ugm-3,61.26472,V ugm-3
07/04/2018,09:00:00,22.05449,V ugm-3,33.81365,V ugm-3
07/04/2018,10:00:00,27.0182,V ugm-3,55.26394,V ugm-3
07/04/2018,11:00:00,18.49163,V ugm-3,46.27607,V ugm-3
07/04/2018,12:00:00,14.43036,V ugm-3,38.36523,V ugm-3
07/04/2018,13:00:00,17.72332,V ugm-3,53.79198,V ugm-3
07/04/2018,14:00:00,22.09351,V ugm-3,33.08637,V ugm-3
07/04/2018,15:00:00,21.46646,V ugm-3,19.21692,V ugm-3
07/04/2018,16:00:00,28.19159,V ugm-3,17.61895,V ugm-3
07/04/2018,17:00:00,25.90574,V ugm-3,19.27633,V ugm-3
07/04/2018,18:00:00,25.22566,V ugm-3,18.44798,V ugm-3
07/04/2018,19:00:00,19.55929,V ugm-3,17.177,V ugm-3
07/04/2018,20:00:00,20.68476,V ugm-3,17.2103,V ugm-3
07/04/2018,21:00:00,12.9987,V ugm-3,14.04265,V ugm-3
07/04/2018,22:00:00,18.53644,V ugm-3,15.65116,V ugm-3
07/04/2018,23:00:00,20.68202,V ugm-3,19.57637,V ugm-3
07/04/2018,24:00:00,26.52047,V ugm-3,22.70403,V ugm-3
08/04/2018,01:00:00,36.43806,V ugm-3,22.98455,V ugm-3
08/04/2018,02:00:00,23.16732,V ugm-3,24.85568,V ugm-3
08/04/2018,03:00:00,32.77382,V ugm-3,25.65212,V ugm-3
08/04/2018,04:00:00,25.80264,V ugm-3,29.71674,V ugm-3
08/04/2018,05:00:00,20.02111,V ugm-3,26.87022,V ugm-3
08/04/2018,06:00:00,26.11336,V ugm-3,41.05812,V ugm-3
08/04/2018,07:00:00,29.83499,V ugm-3,49.48405,V ugm-3
08/04/2018,08:00:00,30.34744,V ugm-3,56.22449,V ugm-3
08/04/2018,09:00:00,32.50214,V ugm-3,57.34268,V ugm-3
08/04/2018,10:00:00,18.84895,V ugm-3,54.48696,V ugm-3
08/04/2018,11:00:00,14.66059,V ugm-3,35.65091,V ugm-3
08/04/2018,12:00:00,13.08896,V ugm-3,37.37288,V ugm-3
08/04/2018,13:00:00,10.09633,V ugm-3,43.82649,V ugm-3
08/04/2018,14:00:00,11.50858,V ugm-3,43.43892,V ugm-3
08/04/2018,15:00:00,13.49315,V ugm-3,52.58593,V ugm-3
08/04/2018,16:00:00,11.79507,V ugm-3,51.55376,V ugm-3
08/04/2018,17:00:00,9.29133,V ugm-3,46.81793,V ugm-3
08/04/2018,18:00:00,13.92689,V ugm-3,57.29633,V ugm-3
08/04/2018,19:00:00,15.26852,V ugm-3,51.01525,V ugm-3
08/04/2018,20:00:00,21.99288,V ugm-3,57.62164,V ugm-3
08/04/2018,21:00:00,37.38381,V ugm-3,83.03446,V ugm-3
08/04/2018,22:00:00,50.21052,V ugm-3,86.32193,V ugm-3
08/04/2018,23:00:00,52.2886,V ugm-3,80.92007,V ugm-3
08/04/2018,24:00:00,49.87573,V ugm-3,68.83568,V ugm-3
09/04/2018,01:00:00,32.53955,V ugm-3,53.89473,V ugm-3
09/04/2018,02:00:00,24.54739,V ugm-3,46.10806,V ugm-3
09/04/2018,03:00:00,26.63537,V ugm-3,34.27518,V ugm-3
09/04/2018,04:00:00,21.54185,V ugm-3,36.81312,V ugm-3
09/04/2018,05:00:00,24.42886,V ugm-3,39.25182,V ugm-3
09/04/2018,06:00:00,29.81773,V ugm-3,55.50374,V ugm-3
09/04/2018,07:00:00,43.03273,V ugm-3,69.16384,V ugm-3
09/04/2018,08:00:00,48.80316,V ugm-3,72.28765,V ugm-3
